Time,Ay,Vx,Station,Cronometro,AV_Eng,AV_TC,AV_Trans
        7.704, -1.99663090706,  48.113986969, 95.2019729614, 2.82899999619, 13627.3603516, 13627.3603516, 2672.11889648
        7.705, -1.99668085575, 48.1139831543, 95.2153549194, 2.82999992371, 13627.3642578, 13627.3642578, 2672.11376953
        7.706, -1.99673342705, 48.1139755249, 95.2287368774, 2.83100008965, 13627.3671875, 13627.3671875, 2672.10839844
        7.707, -1.99678850174, 48.1139717102, 95.2421188354, 2.83200001717, 13627.3701172, 13627.3701172, 2672.10302734
        7.708, -1.99684607983, 48.1139678955, 95.2555007935, 2.83299994469, 13627.3720703, 13627.3720703, 2672.09790039
        7.709, -1.99690592289, 48.1139640808, 95.2688827515, 2.83400011063,     13627.375,     13627.375,  2672.0925293
         7.71, -1.99696803093, 48.1139602661, 95.2822570801, 2.83500003815, 13627.3779297, 13627.3779297,  2672.0871582
        7.711, -1.99703216553, 48.1139564514, 95.2956390381, 2.83599996567, 13627.3808594, 13627.3808594, 2672.08178711
        7.712, -1.99709820747, 48.1139564514, 95.3090209961, 2.83699989319, 13627.3828125, 13627.3828125, 2672.07641602
        7.713, -1.99716615677, 48.1139564514, 95.3224029541, 2.83800005913, 13627.3847656, 13627.3847656, 2672.07104492
        7.714, -1.9972358942, 48.1139564514, 95.3357849121, 2.83899998665, 13627.3876953, 13627.3876953, 2672.06591797
        7.715, -1.99730706215, 48.1139564514, 95.3491668701, 2.83999991417, 13627.3896484, 13627.3896484, 2672.06054688
        7.716, -1.99737977982, 48.1139564514, 95.3625488281, 2.84100008011, 13627.3916016, 13627.3916016, 2672.05541992
        7.717, -1.99745368958, 48.1139602661, 95.3759307861, 2.84200000763, 13627.3935547, 13627.3935547, 2672.05029297
        7.718, -1.99752891064, 48.1139640808, 95.3893127441, 2.84299993515, 13627.3955078, 13627.3955078, 2672.04541016
        7.719, -1.99760508537, 48.1139678955, 95.4026947021, 2.84400010109, 13627.3974609, 13627.3974609,  2672.0402832
         7.72, -1.99768209457, 48.1139717102, 95.4160766602, 2.84500002861, 13627.3994141, 13627.3994141, 2672.03564453
        7.721, -1.99775993824, 48.1139755249, 95.4294586182, 2.84599995613, 13627.4003906, 13627.4003906, 2672.03076172
        7.722, -1.99783825874, 48.1139831543, 95.4428405762, 2.84699988365, 13627.4023438, 13627.4023438, 2672.02612305
        7.723, -1.99791705608, 48.1139907837, 95.4562225342, 2.84800004959, 13627.4033203, 13627.4033203, 2672.02172852
        7.724, -1.99799621105, 48.1139984131, 95.4696044922, 2.84899997711, 13627.4042969, 13627.4042969, 2672.01733398
        7.725, -1.99807548523, 48.1140060425, 95.4829864502, 2.84999990463, 13627.4052734, 13627.4052734, 2672.01318359
        7.726, -1.99815475941, 48.1140174866, 95.4963684082, 2.85100007057,   13627.40625,   13627.40625,  2672.0090332
        7.727, -1.99823391438,  48.114025116, 95.5097503662, 2.85199999809, 13627.4072266, 13627.4072266, 2672.00512695
        7.728, -1.99831283092, 48.1140365601, 95.5231246948, 2.85299992561, 13627.4082031, 13627.4082031, 2672.00146484
        7.729, -1.99839115143, 48.1140480042, 95.5365066528, 2.85400009155, 13627.4091797, 13627.4091797, 2671.99804688
         7.73, -1.99846899509, 48.1140594482, 95.5498886108, 2.85500001907, 13627.4091797, 13627.4091797, 2671.99462891
        7.731, -1.9985461235, 48.1140708923, 95.5632705688, 2.85599994659, 13627.4101562, 13627.4101562, 2671.99145508
        7.732, -1.99862241745, 48.1140861511, 95.5766525269, 2.85700011253, 13627.4101562, 13627.4101562, 2671.98852539
        7.733, -1.99869763851, 48.1140975952, 95.5900344849, 2.85800004005, 13627.4111328, 13627.4111328,  2671.9855957
        7.734, -1.99877178669,  48.114112854, 95.6034164429, 2.85899996758, 13627.4111328, 13627.4111328,  2671.9831543
        7.735, -1.99884462357, 48.1141281128, 95.6167984009,  2.8599998951, 13627.4111328, 13627.4111328, 2671.98071289
        7.736, -1.99891602993, 48.1141433716, 95.6301803589, 2.86100006104, 13627.4111328, 13627.4111328, 2671.97851562
        7.737, -1.99898588657, 48.1141586304, 95.6435623169, 2.86199998856, 13627.4111328, 13627.4111328, 2671.97680664
        7.738, -1.99905407429, 48.1141738892, 95.6569442749, 2.86299991608, 13627.4111328, 13627.4111328, 2671.97509766
        7.739, -1.99912059307, 48.1141929626, 95.6703262329, 2.86400008202, 13627.4111328, 13627.4111328, 2671.97363281
         7.74, -1.9991850853, 48.1142082214, 95.6837081909, 2.86500000954, 13627.4111328, 13627.4111328, 2671.97241211
        7.741, -1.99924755096, 48.1142234802, 95.6970901489, 2.86599993706, 13627.4101562, 13627.4101562, 2671.97143555
        7.742, -1.99930799007, 48.1142425537, 95.7104721069,   2.867000103, 13627.4101562, 13627.4101562, 2671.97070312
        7.743,  -1.999366045, 48.1142616272, 95.7238540649, 2.86800003052, 13627.4101562, 13627.4101562, 2671.97021484
        7.744, -1.99942183495,  48.114276886, 95.7372360229, 2.86899995804, 13627.4091797, 13627.4091797, 2671.96972656
        7.745, -1.99947524071, 48.1142959595,  95.750617981, 2.86999988556, 13627.4091797, 13627.4091797, 2671.96972656
        7.746, -1.99952614307, 48.1143112183, 95.7639923096,  2.8710000515, 13627.4082031, 13627.4082031,  2671.9699707
        7.747, -1.99957430363, 48.1143302917, 95.7773742676, 2.87199997902, 13627.4082031, 13627.4082031, 2671.97045898
        7.748, -1.99961984158, 48.1143493652, 95.7907562256, 2.87299990654, 13627.4072266, 13627.4072266, 2671.97119141
        7.749, -1.99966263771, 48.1143684387, 95.8041381836, 2.87400007248,   13627.40625,   13627.40625, 2671.97216797
         7.75, -1.99970245361, 48.1143836975, 95.8175201416,         2.875,   13627.40625,   13627.40625, 2671.97338867
        7.751, -1.9997395277,  48.114402771, 95.8309020996, 2.87599992752, 13627.4052734, 13627.4052734, 2671.97460938
        7.752, -1.99977350235, 48.1144180298, 95.8442840576, 2.87700009346, 13627.4042969, 13627.4042969, 2671.97631836
        7.753, -1.99980449677, 48.1144371033, 95.8576660156, 2.87800002098, 13627.4042969, 13627.4042969, 2671.97827148
        7.754, -1.99983251095, 48.1144523621, 95.8710479736,  2.8789999485, 13627.4033203, 13627.4033203, 2671.98022461
        7.755, -1.99985730648, 48.1144714355, 95.8844299316, 2.88000011444, 13627.4023438, 13627.4023438, 2671.98266602
        7.756, -1.99987900257, 48.1144866943, 95.8978118896, 2.88100004196, 13627.4023438, 13627.4023438, 2671.98510742
        7.757, -1.99989748001, 48.1145019531, 95.9111938477, 2.88199996948, 13627.4013672, 13627.4013672, 2671.98803711
        7.758, -1.9999127388, 48.1145172119, 95.9245758057,   2.882999897, 13627.4013672, 13627.4013672,  2671.9909668
        7.759, -1.99992489815, 48.1145324707, 95.9379577637, 2.88400006294, 13627.4003906, 13627.4003906, 2671.99414062
         7.76, -1.99993371964, 48.1145477295, 95.9513397217, 2.88499999046, 13627.4003906, 13627.4003906, 2671.99755859
        7.761, -1.99993932247, 48.1145591736, 95.9647216797, 2.88599991798, 13627.3994141, 13627.3994141, 2672.00097656
        7.762, -1.99994170666, 48.1145744324, 95.9781036377, 2.88700008392, 13627.3994141, 13627.3994141, 2672.00488281
        7.763, -1.9999409914, 48.1145858765, 95.9914855957, 2.88800001144, 13627.3984375, 13627.3984375, 2672.00878906
        7.764, -1.99993693829, 48.1145973206, 96.0048675537, 2.88899993896, 13627.3984375, 13627.3984375, 2672.01293945
        7.765, -1.99992966652, 48.1146087646, 96.0182418823,  2.8900001049, 13627.3984375, 13627.3984375, 2672.01708984
        7.766, -1.99991929531, 48.1146202087, 96.0316238403, 2.89100003242, 13627.3984375, 13627.3984375, 2672.02148438
        7.767, -1.99990582466, 48.1146278381, 96.0450057983, 2.89199995995, 13627.3984375, 13627.3984375, 2672.02612305
        7.768, -1.99988925457, 48.1146354675, 96.0583877563, 2.89299988747, 13627.3984375, 13627.3984375, 2672.03076172
        7.769, -1.99986970425, 48.1146469116, 96.0717697144, 2.89400005341, 13627.3984375, 13627.3984375, 2672.03564453
         7.77, -1.99984705448, 48.1146507263, 96.0851516724, 2.89499998093, 13627.3984375, 13627.3984375, 2672.04052734
        7.771, -1.99982154369, 48.1146583557, 96.0985336304, 2.89599990845, 13627.3984375, 13627.3984375,  2672.0456543
        7.772, -1.99979317188, 48.1146621704, 96.1119155884, 2.89700007439, 13627.3994141, 13627.3994141, 2672.05102539
        7.773, -1.99976193905, 48.1146659851, 96.1252975464, 2.89800000191, 13627.3994141, 13627.3994141, 2672.05615234
        7.774, -1.9997279644, 48.1146697998, 96.1386795044, 2.89899992943, 13627.4003906, 13627.4003906, 2672.06152344
        7.775, -1.99969136715, 48.1146697998, 96.1520614624, 2.90000009537, 13627.4013672, 13627.4013672, 2672.06689453
        7.776, -1.9996522665, 48.1146736145, 96.1654434204, 2.90100002289, 13627.4023438, 13627.4023438, 2672.07250977
        7.777, -1.99961054325, 48.1146736145, 96.1788253784, 2.90199995041, 13627.4033203, 13627.4033203,   2672.078125
        7.778, -1.99956655502, 48.1146697998, 96.1922073364, 2.90300011635, 13627.4042969, 13627.4042969, 2672.08374023
        7.779, -1.99952018261, 48.1146659851, 96.2055892944, 2.90400004387, 13627.4052734, 13627.4052734, 2672.08935547
         7.78, -1.99947166443, 48.1146621704, 96.2189712524, 2.90499997139, 13627.4072266, 13627.4072266,  2672.0949707
        7.781, -1.99942100048, 48.1146583557, 96.2323532104, 2.90599989891, 13627.4082031, 13627.4082031, 2672.10058594
        7.782, -1.99936842918,  48.114654541, 96.2457351685, 2.90700006485, 13627.4101562, 13627.4101562, 2672.10620117
        7.783, -1.99931395054, 48.1146469116, 96.2591094971, 2.90799999237, 13627.4121094, 13627.4121094, 2672.11206055
        7.784, -1.99925780296, 48.1146354675, 96.2724914551, 2.90899991989, 13627.4140625, 13627.4140625, 2672.11767578
        7.785, -1.99919986725, 48.1146278381, 96.2858734131, 2.91000008583, 13627.4160156, 13627.4160156, 2672.12329102
        7.786, -1.99914050102,  48.114616394, 96.2992553711, 2.91100001335, 13627.4179688, 13627.4179688, 2672.12890625
        7.787, -1.99907982349,   48.11460495, 96.3126373291, 2.91199994087, 13627.4199219, 13627.4199219, 2672.13427734
        7.788, -1.99901771545, 48.1145896912, 96.3260192871, 2.91300010681, 13627.4228516, 13627.4228516, 2672.13989258
        7.789, -1.99895453453, 48.1145782471, 96.3394012451, 2.91400003433, 13627.4257812, 13627.4257812, 2672.14526367
         7.79, -1.99889039993, 48.1145629883, 96.3527832031, 2.91499996185, 13627.4277344, 13627.4277344, 2672.15063477
        7.791, -1.99882543087, 48.1145439148, 96.3661651611, 2.91599988937, 13627.4306641, 13627.4306641, 2672.15600586
        7.792, -1.99875962734, 48.1145248413, 96.3795471191, 2.91700005531, 13627.4345703, 13627.4345703, 2672.16113281
        7.793, -1.99869322777, 48.1145057678, 96.3929290771, 2.91799998283,    13627.4375,    13627.4375, 2672.16601562
        7.794, -1.99862647057, 48.1144866943, 96.4063110352, 2.91899991035, 13627.4404297, 13627.4404297, 2672.17114258
        7.795, -1.99855923653, 48.1144638062, 96.4196929932, 2.92000007629, 13627.4443359, 13627.4443359, 2672.17578125
        7.796, -1.99849188328,  48.114440918, 96.4330749512, 2.92100000381, 13627.4482422, 13627.4482422, 2672.18066406
        7.797, -1.99842441082, 48.1144180298, 96.4464492798, 2.92199993134, 13627.4521484, 13627.4521484, 2672.18505859
        7.798, -1.99835705757, 48.1143913269, 96.4598312378, 2.92300009727, 13627.4560547, 13627.4560547, 2672.18945312
        7.799, -1.99828994274, 48.1143684387, 96.4732131958,  2.9240000248, 13627.4599609, 13627.4599609, 2672.19384766
          7.8, -1.99822318554, 48.1143417358, 96.4865951538, 2.92499995232, 13627.4638672, 13627.4638672, 2672.19799805
        7.801, -1.99815690517, 48.1143112183, 96.4999771118, 2.92600011826,   13627.46875,   13627.46875,  2672.2019043
        7.802, -1.99809122086, 48.1142807007, 96.5133590698, 2.92700004578, 13627.4726562, 13627.4726562, 2672.20556641
        7.803, -1.99802625179, 48.1142539978, 96.5267410278,  2.9279999733, 13627.4775391, 13627.4775391, 2672.20922852
        7.804, -1.9979622364, 48.1142196655, 96.5401229858, 2.92899990082, 13627.4824219, 13627.4824219, 2672.21264648
        7.805, -1.99789917469, 48.1141891479, 96.5535049438, 2.93000006676, 13627.4873047, 13627.4873047, 2672.21582031
        7.806, -1.99783730507, 48.1141548157, 96.5668869019, 2.93099999428, 13627.4921875, 13627.4921875,    2672.21875
        7.807, -1.99777662754, 48.1141204834, 96.5802688599,  2.9319999218, 13627.4970703, 13627.4970703, 2672.22167969
        7.808, -1.99771726131, 48.1140861511, 96.5936508179, 2.93300008774, 13627.5029297, 13627.5029297, 2672.22436523
        7.809, -1.99765944481, 48.1140518188, 96.6070251465, 2.93400001526, 13627.5078125, 13627.5078125,  2672.2265625
         7.81, -1.99760329723, 48.1140136719, 96.6204071045, 2.93499994278, 13627.5136719, 13627.5136719, 2672.22875977
        7.811, -1.99754881859, 48.1139793396, 96.6337890625, 2.93600010872, 13627.5195312, 13627.5195312, 2672.23071289
        7.812, -1.99749612808, 48.1139411926, 96.6471710205, 2.93700003624, 13627.5244141, 13627.5244141, 2672.23266602
        7.813, -1.99744546413, 48.1139030457, 96.6605529785, 2.93799996376, 13627.5302734, 13627.5302734, 2672.23413086
        7.814, -1.99739670753,  48.113861084, 96.6739349365, 2.93899989128, 13627.5361328, 13627.5361328, 2672.23535156
        7.815, -1.9973500967,  48.113822937, 96.6873168945, 2.94000005722, 13627.5429688, 13627.5429688, 2672.23657227
        7.816, -1.99730575085,   48.11378479, 96.7006988525, 2.94099998474, 13627.5488281, 13627.5488281, 2672.23730469
        7.817, -1.99726366997, 48.1137428284, 96.7140808105, 2.94199991226, 13627.5546875, 13627.5546875, 2672.23803711
        7.818, -1.99722397327, 48.1137008667, 96.7274627686,  2.9430000782, 13627.5605469, 13627.5605469, 2672.23852539
        7.819, -1.99718677998,  48.113658905, 96.7408447266, 2.94400000572, 13627.5673828, 13627.5673828, 2672.23876953
         7.82, -1.99715197086, 48.1136169434, 96.7542190552, 2.94499993324, 13627.5732422, 13627.5732422, 2672.23876953
        7.821, -1.99711990356, 48.1135749817, 96.7676010132, 2.94600009918, 13627.5800781, 13627.5800781, 2672.23852539
        7.822, -1.99709045887,   48.11353302, 96.7809829712,  2.9470000267, 13627.5859375, 13627.5859375, 2672.23803711
        7.823, -1.99706363678, 48.1134910583, 96.7943649292, 2.94799995422, 13627.5927734, 13627.5927734, 2672.23730469
        7.824, -1.99703967571, 48.1134490967, 96.8077468872, 2.94899988174, 13627.5996094, 13627.5996094, 2672.23632812
        7.825, -1.99701857567, 48.1134033203, 96.8211288452, 2.95000004768, 13627.6054688, 13627.6054688, 2672.23535156
        7.826, -1.99700021744, 48.1133613586, 96.8345108032,  2.9509999752, 13627.6123047, 13627.6123047, 2672.23388672
        7.827, -1.99698483944,  48.113319397, 96.8478927612, 2.95199990273, 13627.6191406, 13627.6191406, 2672.23242188
        7.828, -1.99697232246, 48.1132736206, 96.8612747192, 2.95300006866,     13627.625,     13627.625, 2672.23071289
        7.829, -1.99696266651, 48.1132316589, 96.8746566772, 2.95399999619, 13627.6318359, 13627.6318359, 2672.22900391
         7.83,   -1.99695611, 48.1131896973, 96.8880310059, 2.95499992371, 13627.6386719, 13627.6386719, 2672.22680664
        7.831, -1.99695241451, 48.1131439209, 96.9014129639, 2.95600008965, 13627.6455078, 13627.6455078, 2672.22460938
        7.832, -1.99695169926, 48.1131019592, 96.9147949219, 2.95700001717, 13627.6513672, 13627.6513672, 2672.22216797
        7.833, -1.99695396423, 48.1130599976, 96.9281768799, 2.95799994469, 13627.6582031, 13627.6582031, 2672.21948242
        7.834, -1.99695920944, 48.1130180359, 96.9415588379, 2.95900011063, 13627.6650391, 13627.6650391, 2672.21655273
        7.835, -1.99696743488, 48.1129760742, 96.9549407959, 2.96000003815,  13627.671875,  13627.671875, 2672.21362305
        7.836, -1.99697852135, 48.1129341125, 96.9683227539, 2.96099996567, 13627.6777344, 13627.6777344, 2672.21069336
        7.837, -1.99699258804, 48.1128921509, 96.9817047119, 2.96199989319, 13627.6845703, 13627.6845703, 2672.20727539
        7.838, -1.99700951576, 48.1128501892, 96.9950790405, 2.96300005913, 13627.6904297, 13627.6904297, 2672.20385742
        7.839, -1.9970293045, 48.1128120422, 97.0084609985, 2.96399998665, 13627.6972656, 13627.6972656, 2672.20043945
         7.84, -1.99705183506, 48.1127700806, 97.0218429565, 2.96499991417,  13627.703125,  13627.703125, 2672.19677734
        7.841, -1.99707710743, 48.1127319336, 97.0352249146, 2.96600008011, 13627.7099609, 13627.7099609, 2672.19311523
        7.842, -1.99710524082, 48.1126899719, 97.0486068726, 2.96700000763, 13627.7158203, 13627.7158203, 2672.18920898
        7.843, -1.99713587761,  48.112651825, 97.0619888306, 2.96799993515, 13627.7226562, 13627.7226562, 2672.18530273
        7.844, -1.99716925621,  48.112613678, 97.0753707886, 2.96900010109, 13627.7285156, 13627.7285156, 2672.18115234
        7.845,  -1.997205019, 48.1125793457, 97.0887527466, 2.97000002861,  13627.734375,  13627.734375, 2672.17700195
        7.846, -1.99724328518, 48.1125411987, 97.1021270752, 2.97099995613, 13627.7402344, 13627.7402344, 2672.17285156
        7.847, -1.99728393555, 48.1125030518, 97.1155090332, 2.97199988365, 13627.7460938, 13627.7460938, 2672.16845703
        7.848, -1.9973269701, 48.1124687195, 97.1288909912, 2.97300004959, 13627.7519531, 13627.7519531, 2672.16430664
        7.849, -1.99737215042, 48.1124343872, 97.1422729492, 2.97399997711, 13627.7578125, 13627.7578125, 2672.15991211
         7.85, -1.99741947651, 48.1124000549, 97.1556549072, 2.97499990463, 13627.7626953, 13627.7626953, 2672.15551758
        7.851, -1.99746882915, 48.1123657227, 97.1690368652, 2.97600007057, 13627.7685547, 13627.7685547, 2672.15112305
        7.852, -1.99752008915, 48.1123352051, 97.1824188232, 2.97699999809, 13627.7734375, 13627.7734375, 2672.14672852
        7.853, -1.99757325649, 48.1123046875, 97.1958007812, 2.97799992561, 13627.7792969, 13627.7792969, 2672.14208984
        7.854, -1.99762809277, 48.1122741699, 97.2091751099, 2.97900009155, 13627.7841797, 13627.7841797, 2672.13769531
        7.855, -1.99768459797, 48.1122436523, 97.2225570679, 2.98000001907, 13627.7890625, 13627.7890625, 2672.13330078
        7.856, -1.99774265289, 48.1122131348, 97.2359390259, 2.98099994659, 13627.7939453, 13627.7939453, 2672.12890625
        7.857, -1.99780201912, 48.1121826172, 97.2493209839, 2.98200011253, 13627.7988281, 13627.7988281, 2672.12451172
        7.858, -1.99786281586, 48.1121559143, 97.2627029419, 2.98300004005, 13627.8037109, 13627.8037109, 2672.12036133
        7.859, -1.99792468548, 48.1121292114, 97.2760848999, 2.98399996758, 13627.8085938, 13627.8085938,  2672.1159668
         7.86, -1.99798762798, 48.1121025085, 97.2894668579,  2.9849998951,    13627.8125,    13627.8125, 2672.11181641
        7.861, -1.99805152416, 48.1120796204, 97.3028411865, 2.98600006104, 13627.8173828, 13627.8173828, 2672.10766602
        7.862, -1.99811625481, 48.1120529175, 97.3162231445, 2.98699998856, 13627.8212891, 13627.8212891, 2672.10351562
        7.863, -1.9981815815, 48.1120300293, 97.3296051025, 2.98799991608, 13627.8251953, 13627.8251953, 2672.09960938
        7.864, -1.99824750423, 48.1120071411, 97.3429870605, 2.98900008202, 13627.8300781, 13627.8300781, 2672.09570312
        7.865, -1.99831390381, 48.1119880676, 97.3563690186, 2.99000000954, 13627.8330078, 13627.8330078, 2672.09204102
        7.866, -1.99838066101, 48.1119651794, 97.3697509766, 2.99099993706, 13627.8369141, 13627.8369141, 2672.08837891
        7.867, -1.99844753742,  48.111946106, 97.3831329346,   2.992000103, 13627.8408203, 13627.8408203,  2672.0847168
        7.868, -1.99851441383, 48.1119270325, 97.3965072632, 2.99300003052, 13627.8447266, 13627.8447266, 2672.08129883
        7.869, -1.99858129025,  48.111907959, 97.4098892212, 2.99399995804, 13627.8476562, 13627.8476562, 2672.07788086
         7.87, -1.99864792824, 48.1118888855, 97.4232711792, 2.99499988556, 13627.8515625, 13627.8515625, 2672.07495117
        7.871, -1.9987142086, 48.1118736267, 97.4366531372,  2.9960000515, 13627.8544922, 13627.8544922, 2672.07177734
        7.872, -1.99878001213, 48.1118545532, 97.4500350952, 2.99699997902, 13627.8574219, 13627.8574219,  2672.0690918
        7.873, -1.99884533882, 48.1118392944, 97.4634170532, 2.99799990654, 13627.8603516, 13627.8603516, 2672.06640625
        7.874, -1.99890995026, 48.1118240356, 97.4767990112, 2.99900007248, 13627.8632812, 13627.8632812,  2672.0637207
        7.875, -1.99897372723, 48.1118125916, 97.4901733398,             3, 13627.8662109, 13627.8662109, 2672.06152344
        7.876, -1.99903655052, 48.1117973328, 97.5035552979, 3.00099992752, 13627.8681641, 13627.8681641, 2672.05932617
        7.877, -1.99909818172, 48.1117858887, 97.5169372559, 3.00200009346, 13627.8710938, 13627.8710938, 2672.05712891
        7.878, -1.99915885925, 48.1117706299, 97.5303192139, 3.00300002098, 13627.8730469, 13627.8730469, 2672.05541992
        7.879, -1.99921810627, 48.1117591858, 97.5437011719,  3.0039999485, 13627.8759766, 13627.8759766, 2672.05371094
         7.88, -1.99927592278, 48.1117477417, 97.5570831299, 3.00500011444, 13627.8779297, 13627.8779297, 2672.05224609
        7.881, -1.99933230877, 48.1117362976, 97.5704650879, 3.00600004196, 13627.8798828, 13627.8798828, 2672.05102539
        7.882, -1.99938702583, 48.1117286682, 97.5838394165, 3.00699996948, 13627.8818359, 13627.8818359, 2672.05004883
