TIME,RPM,TPS,Marcha,Distância,Velocidade_de_referência
88.020,0,1.4,0,649.88,0.0
88.060,0,1.4,0,649.88,0.0
88.100,0,1.4,0,649.88,0.0
88.140,0,1.4,0,649.88,0.0
88.180,0,1.4,0,649.88,0.0
88.220,0,1.2,0,649.88,0.0
88.260,0,1.3,0,649.88,0.0
88.300,0,1.2,0,649.88,0.0
88.340,0,1.2,0,649.88,0.0
88.380,0,1.2,0,649.88,0.0
88.420,0,1.2,0,649.88,0.0
88.460,0,1.3,0,649.88,0.0
88.500,0,1.3,0,649.88,0.0
88.540,0,1.3,0,649.88,0.0
88.580,0,1.2,0,649.88,0.0
88.620,0,1.2,0,649.88,0.0
88.660,0,1.3,0,649.88,0.0
88.700,0,1.3,0,649.88,0.0
88.740,0,1.3,0,649.88,0.0
88.780,0,1.3,0,649.88,0.0
88.820,0,1.3,0,649.88,0.0
88.860,0,1.3,0,649.88,0.0
88.900,0,1.3,0,649.88,0.0
88.940,0,1.3,0,649.88,0.0
88.980,0,1.3,0,649.88,0.0
89.020,0,1.3,0,649.88,0.0
89.060,0,1.3,0,649.88,0.0
89.100,0,1.2,0,649.88,0.0
89.140,0,1.3,0,649.88,0.0
89.180,0,1.2,0,649.88,0.0
89.220,0,1.3,0,649.88,0.0
89.260,0,1.3,0,649.88,0.0
89.300,0,1.5,0,649.88,0.0
89.340,0,1.6,0,649.88,0.0
89.380,0,1.5,0,649.88,0.0
89.420,0,1.4,0,649.88,0.0
89.460,0,1.4,0,649.88,0.0
89.500,0,1.5,0,649.88,0.0
89.540,0,1.5,0,649.88,0.0
89.580,0,1.4,0,649.88,0.0
89.620,0,1.5,0,649.88,0.0
89.660,0,1.4,0,649.88,0.0
89.700,0,1.4,0,649.88,0.0
89.740,0,1.3,0,649.88,0.0
89.780,0,1.4,0,649.88,0.0
89.820,0,1.4,0,649.88,0.0
89.860,0,1.4,0,649.88,0.0
89.900,0,1.4,0,649.88,0.0
89.940,0,1.4,0,649.88,0.0
89.980,0,1.4,0,649.88,0.0
90.020,0,1.4,0,649.88,0.0
90.060,0,1.5,0,649.88,0.0
90.100,0,1.4,0,649.88,0.0
90.140,0,1.4,0,649.88,0.0
90.180,1,1.4,0,649.88,0.0
90.220,10,1.4,0,649.88,0.0
90.260,311,1.3,0,649.88,0.0
90.300,352,1.4,0,649.88,0.0
90.340,368,1.4,0,649.88,0.0
90.380,372,1.4,0,649.88,0.0
90.420,407,1.4,0,649.88,0.0
90.460,674,1.4,0,649.88,0.0
90.500,1149,1.4,0,649.88,0.0
90.540,1514,1.2,0,649.88,0.0
90.580,1882,1.2,0,649.88,0.0
90.620,2104,1.2,0,649.88,0.0
90.660,2134,1.2,0,649.88,0.0
90.700,2194,1.2,0,649.88,0.0
90.740,2160,1.1,0,649.88,0.0
90.780,2189,1.2,0,649.88,0.0
90.820,2269,1.1,0,649.88,0.0
90.860,2278,1.1,0,649.88,0.0
90.900,2292,1.1,0,649.88,0.0
90.940,2321,1.1,0,649.88,0.0
90.980,2375,1.1,0,649.88,0.0
91.020,2451,1.1,0,649.88,0.0
91.060,2580,1.1,0,649.88,0.0
91.100,2647,1.1,0,649.88,0.0
91.140,2696,1.1,0,649.88,0.0
91.180,2648,1.1,0,649.88,0.0
91.220,2753,1.1,0,649.88,0.0
91.260,2727,1.1,0,649.88,0.0
91.300,2804,1.1,0,649.88,0.0
91.340,2812,1.1,0,649.88,0.0
91.380,2891,1.1,0,649.88,0.0
91.420,2920,1.1,0,649.88,0.0
91.460,3051,1.1,0,649.88,0.0
91.500,3282,1.1,0,649.88,0.0
91.540,3571,1.1,0,649.88,0.0
91.580,3720,1.0,0,649.88,0.0
91.620,3878,0.9,0,649.88,0.0
91.660,3963,0.8,0,649.88,0.0
91.700,3933,0.8,0,649.88,0.0
91.740,3919,0.7,0,649.88,0.0
91.780,3975,0.8,0,649.88,0.0
91.820,3857,0.7,0,649.88,0.0
91.860,3851,0.7,0,649.88,0.0
91.900,3760,0.7,0,649.88,0.0
91.940,3669,0.7,0,649.88,0.0
91.980,3490,0.7,0,649.88,0.0
92.020,3315,0.7,0,649.88,0.0
92.060,3319,0.7,0,649.88,0.0
92.100,3188,0.7,0,649.88,0.0
92.140,2948,0.7,0,649.88,0.0
92.180,2752,0.7,0,649.88,0.0
92.220,2732,0.7,0,649.88,0.0
92.260,2977,0.7,0,649.88,0.0
92.300,3307,0.7,0,649.88,0.0
92.340,3450,0.7,0,649.88,0.0
92.380,3489,0.7,0,649.88,0.0
92.420,3463,0.7,0,649.88,0.0
92.460,3396,0.7,0,649.88,0.0
92.500,3458,0.7,0,649.88,0.0
92.540,3582,0.7,0,649.88,0.0
92.580,3501,0.8,0,649.88,0.0
92.620,3399,0.9,0,649.88,0.0
92.660,3496,0.8,0,649.88,0.0
92.700,3435,0.9,0,649.88,0.0
92.740,3356,0.9,0,649.88,0.0
92.780,3424,0.8,0,649.88,0.0
92.820,3484,0.8,0,649.88,0.0
92.860,3383,0.8,0,649.88,0.0
92.900,3518,0.8,0,649.88,0.0
92.940,3446,0.9,0,649.88,0.0
92.980,3462,0.8,0,649.88,0.0
93.020,3501,0.9,0,649.88,0.0
93.060,3461,0.9,0,649.88,0.0
93.100,3479,1.0,0,649.88,0.0
93.140,3454,1.2,0,649.88,0.0
93.180,3366,1.4,0,649.88,0.0
93.220,3493,1.4,0,649.88,0.0
93.260,3345,1.5,0,649.88,0.0
93.300,3268,1.5,0,649.88,0.0
93.340,3286,1.5,0,649.88,0.0
93.380,3166,1.1,0,649.88,0.0
93.420,2980,1.1,0,649.88,0.0
93.460,2975,1.0,0,649.88,0.0
93.500,2917,1.0,0,649.88,0.0
93.540,3033,1.0,0,649.88,0.0
93.580,3246,1.0,0,649.88,0.0
93.620,3249,1.2,0,649.88,0.0
93.660,3192,1.2,0,649.88,0.0
93.700,3054,1.2,0,649.88,0.0
93.740,3076,1.2,0,649.88,0.0
93.780,3188,1.2,0,649.88,0.0
93.820,3144,1.2,0,649.88,0.0
93.860,3050,1.2,0,649.88,0.0
93.900,3148,1.2,0,649.88,0.0
93.940,3065,1.2,0,649.88,0.0
93.980,3059,1.2,0,649.88,0.0
94.020,3051,1.2,0,649.88,0.1
94.060,3183,1.2,0,649.89,0.1
94.100,3180,1.3,0,649.89,0.1
94.140,3076,1.3,0,649.89,0.2
94.180,3029,1.1,0,649.89,0.2
94.220,2976,1.1,0,649.90,0.3
94.260,2962,1.0,0,649.90,0.3
94.300,2987,1.1,0,649.90,0.4
94.340,3040,1.0,0,649.91,0.4
94.380,3017,1.0,0,649.91,0.4
94.420,3038,1.0,0,649.92,0.4
94.460,3015,1.0,0,649.92,0.4
94.500,3092,1.0,0,649.93,0.4
94.540,3004,1.0,0,649.93,0.4
94.580,2967,1.0,0,649.93,0.2
94.620,2965,1.0,0,649.93,0.2
94.660,2981,1.0,0,649.94,0.2
94.700,3024,1.0,0,649.94,0.2
94.740,3100,1.0,0,649.94,0.1
94.780,2987,0.9,0,649.94,0.1
94.820,2981,1.0,0,649.94,0.0
94.860,2990,1.0,0,649.94,0.0
94.900,3045,1.0,0,649.94,0.0
94.940,3018,1.0,0,649.94,0.1
94.980,2969,1.0,0,649.94,0.1
95.020,2946,1.0,0,649.94,0.1
95.060,2983,0.9,0,649.95,0.1
95.100,2969,1.0,0,649.95,0.1
95.140,2940,1.0,0,649.95,0.1
95.180,2944,1.0,0,649.95,0.2
95.220,2984,1.0,0,649.95,0.2
95.260,2974,1.0,0,649.96,0.2
95.300,3035,1.0,0,649.96,0.2
95.340,3085,1.1,0,649.96,0.4
95.380,3037,1.1,0,649.97,0.4
95.420,2972,1.1,0,649.97,0.4
95.460,2828,1.1,0,649.98,0.4
95.500,2859,1.1,0,649.98,0.7
95.540,2954,1.1,0,649.99,0.7
95.580,3141,1.1,0,650.00,0.7
95.620,3109,1.1,0,650.01,1.0
95.660,2962,1.1,0,650.02,1.0
95.700,2838,1.1,0,650.04,1.0
95.740,2840,1.1,0,650.05,1.4
95.780,2916,1.1,0,650.07,1.4
95.820,3146,1.1,0,650.09,1.7
95.860,3178,1.1,0,650.10,1.7
95.900,3071,1.1,0,650.13,1.9
95.940,2953,1.1,0,650.15,1.9
95.980,2918,1.1,0,650.17,1.9
96.020,3025,1.1,0,650.19,2.1
96.060,2995,1.1,0,650.22,2.3
96.100,3028,1.1,0,650.24,2.3
96.140,2969,1.1,0,650.27,2.5
96.180,3017,1.1,0,650.30,2.5
96.220,2959,1.1,0,650.33,2.7
96.260,2916,1.1,0,650.36,2.7
96.300,2972,1.1,0,650.39,2.8
96.340,3020,1.1,0,650.42,2.8
96.380,3021,1.1,0,650.45,2.9
96.420,2957,1.2,0,650.49,3.0
96.460,3017,1.2,0,650.52,3.0
96.500,3106,1.3,0,650.56,3.1
96.540,2965,1.3,0,650.59,3.1
96.580,2916,1.3,0,650.63,3.1
96.620,2891,1.3,0,650.66,3.2
96.660,2955,1.3,0,650.70,3.3
96.700,3014,1.3,0,650.74,3.3
96.740,3002,1.4,0,650.77,3.4
96.780,3006,1.3,0,650.81,3.5
96.820,2979,1.3,0,650.85,3.5
96.860,2952,1.3,0,650.89,3.6
96.900,2991,1.4,0,650.93,3.7
96.940,2933,1.4,0,650.98,3.8
96.980,2925,2.2,0,651.02,3.9
97.020,3003,3.6,0,651.06,3.9
97.060,3094,4.1,0,651.11,4.0
97.100,3075,4.3,0,651.15,4.1
97.140,2967,4.3,0,651.20,4.1
97.180,3040,4.3,0,651.25,4.3
97.220,3137,4.3,0,651.29,4.3
97.260,3250,4.3,0,651.34,4.3
97.300,3292,4.3,0,651.39,4.4
97.340,3354,4.4,0,651.44,4.5
97.380,3238,4.4,0,651.49,4.6
97.420,3100,4.4,0,651.55,4.7
97.460,3001,4.3,0,651.60,4.8
97.500,2857,2.0,0,651.66,4.9
97.540,2833,1.1,0,651.71,5.0
97.580,2981,1.1,0,651.77,5.1
97.620,3048,1.1,0,651.83,5.2
97.660,3205,1.1,0,651.89,5.3
97.700,3112,1.1,0,651.95,5.4
97.740,3034,1.1,0,652.01,5.5
97.780,3035,1.2,0,652.07,5.6
97.820,3032,1.1,0,652.14,5.8
97.860,3039,1.1,0,652.20,5.9
97.900,3033,1.1,0,652.27,5.9
97.940,3057,1.1,0,652.33,6.0
97.980,3105,1.1,0,652.40,6.0
98.020,3110,1.1,0,652.47,6.0
98.060,3026,1.1,0,652.53,6.0
98.100,2937,1.1,0,652.60,6.0
98.140,3010,1.1,0,652.67,6.0
98.180,3050,1.1,0,652.73,6.0
98.220,3008,1.1,0,652.80,5.9
98.260,2953,1.1,0,652.86,5.8
98.300,2996,1.0,0,652.93,5.8
98.340,2990,1.0,0,652.99,5.6
98.380,2961,1.0,0,653.05,5.6
98.420,3032,1.0,0,653.11,5.5
98.460,2990,1.0,0,653.17,5.5
98.500,2979,1.1,0,653.23,5.4
98.540,2868,1.1,0,653.29,5.5
98.580,2816,1.1,0,653.35,5.4
98.620,2716,1.1,0,653.41,5.4
98.660,2749,1.3,0,653.47,5.4
98.700,2817,1.3,0,653.53,5.3
98.740,3073,1.7,0,653.59,5.3
98.780,3237,2.3,0,653.65,5.3
98.820,3268,3.3,0,653.71,5.3
98.860,3180,5.1,0,653.77,5.4
98.900,3106,6.2,0,653.83,5.4
98.940,3125,6.9,0,653.89,5.4
98.980,3023,7.1,0,653.95,5.5
99.020,3238,7.7,0,654.01,5.6
99.060,3256,9.2,0,654.08,5.6
99.100,3553,9.8,0,654.14,5.6
99.140,3437,10.1,0,654.20,5.7
99.180,3623,10.3,0,654.27,5.8
99.220,3652,10.8,0,654.33,5.9
99.260,3847,11.0,0,654.40,6.0
99.300,4246,11.1,0,654.47,6.1
99.340,4257,11.1,0,654.53,6.1
99.380,4410,11.2,0,654.60,6.2
99.420,4825,11.4,0,654.67,6.3
99.460,5087,11.4,0,654.74,6.3
99.500,5150,11.3,0,654.82,6.4
99.540,5056,11.2,0,654.89,6.4
99.580,4923,8.3,0,654.96,6.5
99.620,4667,1.3,0,655.03,6.6
99.660,4375,1.0,0,655.11,6.6
99.700,4048,1.0,0,655.18,6.7
99.740,3801,1.3,0,655.26,6.8
99.780,3555,1.4,0,655.33,6.9
99.820,3318,1.8,0,655.41,7.0
99.860,3094,3.5,0,655.49,7.1
99.900,2881,6.1,0,655.57,7.1
99.940,2802,7.4,0,655.65,7.2
99.980,2777,8.1,0,655.73,7.2
100.020,3099,10.5,0,655.81,7.2
100.060,3533,12.1,0,655.89,7.2
100.100,3681,12.9,0,655.97,7.3
100.140,3862,13.3,0,656.05,7.3
100.180,4050,13.5,0,656.14,7.4
100.220,4434,13.7,0,656.22,7.5
100.260,4883,13.7,0,656.30,7.5
100.300,5295,13.8,0,656.39,7.7
100.340,5569,13.7,0,656.48,7.9
100.380,5684,13.8,0,656.57,8.1
100.420,5375,13.8,0,656.66,8.3
100.460,4976,13.8,0,656.75,8.4
100.500,4579,13.9,0,656.85,8.7
100.540,4304,14.0,0,656.95,9.0
100.580,4315,14.1,0,657.05,9.1
100.620,4467,14.2,0,657.16,9.3
100.660,4676,14.2,0,657.26,9.4
100.700,4729,14.3,0,657.37,9.6
100.740,4903,14.4,0,657.48,9.9
100.780,5088,14.3,0,657.59,10.1
100.820,5197,14.4,0,657.71,10.3
100.860,5331,14.6,0,657.83,10.6
100.900,5436,14.9,0,657.95,10.9
100.940,5531,15.2,0,658.08,11.6
100.980,5533,16.2,0,658.21,11.9
101.020,5407,17.0,0,658.35,12.2
101.060,5322,18.0,0,658.49,12.6
101.100,5382,19.3,0,658.64,13.0
101.140,5449,19.8,0,658.79,13.5
101.180,5553,21.0,0,658.94,14.0
101.220,5665,21.9,0,659.10,14.3
101.260,5656,22.4,0,659.27,14.8
101.300,5335,22.6,0,659.44,15.2
101.340,4725,22.7,0,659.62,16.4
101.380,3824,23.0,0,659.82,17.4
101.420,3377,23.2,0,660.03,18.9
101.460,3415,23.7,0,660.25,19.7
101.500,3824,27.2,0,660.47,19.9
101.540,4022,31.3,0,660.70,20.0
101.580,3982,32.8,0,660.93,20.5
101.620,3981,33.1,0,661.16,21.1
101.660,4087,33.3,0,661.41,22.0
101.700,4144,34.1,0,661.66,22.3
101.740,4244,35.9,0,661.91,22.5
101.780,4294,40.8,0,662.16,22.8
101.820,4317,46.0,0,662.42,22.9
101.860,4341,50.8,0,662.67,23.0
101.900,4395,56.7,0,662.93,23.1
101.940,4417,63.2,0,663.19,23.6
101.980,4442,70.1,0,663.46,23.8
102.020,4499,74.8,0,663.72,23.8
102.060,4559,76.2,0,663.99,24.0
102.100,4660,76.7,0,664.25,23.9
102.140,4673,76.7,0,664.52,24.2
102.180,4816,76.7,0,664.80,24.8
102.220,4909,76.9,0,665.08,25.3
102.260,5274,76.7,0,665.37,25.9
102.300,5382,76.4,0,665.67,26.9
102.340,5337,72.8,0,665.99,28.0
102.380,5607,70.6,0,666.31,28.6
102.420,5860,70.4,0,666.64,29.7
102.460,6127,70.1,0,666.99,30.8
102.500,6061,70.3,0,667.34,32.0
102.540,6272,70.0,0,667.71,32.5
102.580,6427,69.8,0,668.08,33.2
102.620,6580,67.9,0,668.46,34.0
102.660,7239,38.5,0,668.83,33.9
102.700,7276,3.3,0,669.21,33.6
102.740,7015,1.7,0,669.58,33.6
102.780,6645,14.1,0,669.95,33.3
102.820,6355,28.8,0,670.30,32.2
102.860,6161,34.6,0,670.66,31.7
102.900,5106,36.2,0,671.01,32.0
102.940,3966,36.5,0,671.38,32.9
102.980,4424,36.5,0,671.74,32.9
103.020,4498,36.5,0,672.10,32.3
103.060,4264,37.0,0,672.47,32.7
103.100,4228,41.6,0,672.83,32.8
103.140,4247,45.9,0,673.19,32.9
103.180,4237,46.8,0,673.55,32.2
103.220,4240,47.1,0,673.91,32.2
103.260,4167,47.3,0,674.26,31.9
103.300,4039,47.4,0,674.62,31.9
103.340,3948,47.5,0,674.97,32.1
103.380,3814,47.4,0,675.33,32.1
103.420,3830,47.6,0,675.68,31.9
103.460,4236,50.5,0,676.03,31.2
103.500,4358,55.4,0,676.38,31.1
103.540,4290,57.0,0,676.72,31.3
103.580,4247,58.0,0,677.07,31.0
103.620,4318,59.5,0,677.41,31.0
103.660,4314,60.2,0,677.76,31.2
103.700,4402,60.7,0,678.11,31.7
103.740,4584,60.8,0,678.47,31.9
103.780,4504,60.9,0,678.82,31.8
103.820,4200,61.0,0,679.18,32.4
103.860,4385,61.0,0,679.55,33.1
103.900,4616,61.2,0,679.93,33.7
103.940,4605,61.0,0,680.30,33.7
103.980,4566,59.6,0,680.68,34.1
104.020,4741,57.7,0,681.07,34.9
104.060,4856,57.6,0,681.47,35.6
104.100,5037,57.2,0,681.87,36.2
104.140,5106,53.4,0,682.28,36.5
104.180,5104,45.3,0,682.70,37.5
104.220,5229,37.3,0,683.13,38.1
104.260,5329,33.6,0,683.56,39.1
104.300,5370,33.1,0,684.00,39.4
104.340,5516,33.0,0,684.45,40.4
104.380,5606,32.9,0,684.92,41.3
104.420,5773,32.8,0,685.38,41.6
104.460,5839,32.8,0,685.85,42.2
104.500,5973,32.8,0,686.34,43.3
104.540,6034,32.7,0,686.83,44.2
104.580,6126,32.2,0,687.32,44.2
104.620,6198,25.4,0,687.82,45.2
104.660,6235,18.2,0,688.34,46.1
104.700,6122,13.8,0,688.85,45.8
104.740,6001,12.0,0,689.36,46.0
104.780,5878,9.2,0,689.88,46.7
104.820,5669,8.5,0,690.39,46.1
104.860,5403,8.5,0,690.90,45.8
104.900,5428,8.5,0,691.41,46.1
104.940,6320,8.5,0,691.91,45.7
104.980,6267,8.5,0,692.41,44.8
105.020,6223,8.6,0,692.91,45.3
105.060,6149,8.7,0,693.42,45.5
105.100,5868,8.6,0,693.92,44.9
105.140,5610,8.7,0,694.42,44.9
105.180,5361,8.7,0,694.92,45.6
105.220,5599,8.8,0,695.42,45.1
105.260,6050,9.4,0,695.91,44.0
105.300,5933,9.6,0,696.41,44.4
105.340,5750,9.7,0,696.90,44.7
105.380,5479,9.7,0,697.38,43.7
105.420,5666,9.7,0,697.87,43.6
105.460,5932,9.8,0,698.36,44.0
105.500,5777,10.0,0,698.84,43.3
105.540,5495,10.0,0,699.32,43.3
105.580,5489,10.1,0,699.81,43.6
105.620,5844,10.3,0,700.29,43.5
105.660,5709,10.5,0,700.76,42.9
105.700,5502,10.6,0,701.25,43.3
105.740,5735,10.8,0,701.73,43.7
105.780,5806,11.5,0,702.20,42.6
105.820,5631,11.8,0,702.68,42.7
105.860,5459,12.1,0,703.16,43.1
105.900,5608,12.3,0,703.64,43.2
105.940,5904,12.6,0,704.11,42.3
105.980,6070,12.9,0,704.58,42.5
106.020,6205,13.4,0,705.06,43.2
106.060,6206,14.1,0,705.53,42.5
106.100,5518,14.4,0,706.01,43.1
106.140,5210,14.5,0,706.50,43.7
106.180,5298,14.5,0,706.99,44.1
106.220,5594,14.6,0,707.47,43.6
106.260,6019,14.9,0,707.96,44.0
106.300,6434,14.9,0,708.46,44.5
106.340,6602,15.0,0,708.94,43.8
106.380,5986,15.0,0,709.44,44.3
106.420,5803,14.6,0,709.94,45.3
106.460,5715,14.6,0,710.44,44.9
106.500,5732,14.4,0,710.94,44.7
106.540,5766,14.4,0,711.44,45.1
106.580,5933,14.4,0,711.94,45.1
106.620,6093,14.3,0,712.43,44.3
106.660,6334,13.6,0,712.92,44.1
106.700,6080,7.6,0,713.42,44.9
106.740,5583,1.1,0,713.92,44.7
106.780,5195,0.8,0,714.41,44.5
106.820,5013,0.8,0,714.91,44.7
106.860,5534,0.8,0,715.40,44.1
106.900,5634,0.9,0,715.87,43.0
106.940,5613,0.8,0,716.35,42.7
106.980,5560,0.9,0,716.82,42.5
107.020,5448,0.9,0,717.27,41.2
107.060,5357,0.9,0,717.72,40.7
107.100,5286,0.9,0,718.18,40.7
107.140,5283,0.9,0,718.62,40.2
107.180,5208,0.9,0,719.05,39.0
107.220,5091,0.9,0,719.48,38.6
107.260,5032,0.9,0,719.91,38.7
107.300,5042,0.9,0,720.34,38.4
107.340,4993,1.0,0,720.75,37.4
107.380,4876,1.0,0,721.16,37.0
107.420,4820,0.9,0,721.57,37.1
107.460,4840,1.0,0,721.98,36.7
107.500,4794,1.1,0,722.38,36.1
107.540,4721,1.1,0,722.78,35.8
107.580,4702,1.2,0,723.18,35.8
107.620,4724,1.3,0,723.57,35.7
107.660,4658,1.4,0,723.96,35.1
107.700,4612,1.5,0,724.35,34.8
107.740,4617,1.6,0,724.73,34.9
107.780,4601,1.9,0,725.12,35.1
107.820,4571,2.1,0,725.51,34.5
107.860,4545,2.2,0,725.89,34.2
107.900,4521,2.4,0,726.26,34.0
107.940,4475,2.5,0,726.64,34.1
107.980,4481,2.5,0,727.02,33.9
108.020,4433,2.6,0,727.39,33.5
108.060,4416,2.6,0,727.75,33.0
108.100,4369,2.6,0,728.12,33.1
108.140,4341,2.7,0,728.49,33.3
108.180,4343,2.8,0,728.85,32.7
108.220,4313,2.8,0,729.21,32.5
108.260,4282,2.8,0,729.57,32.0
108.300,4221,2.7,0,729.92,32.0
108.340,4210,2.8,0,730.28,32.0
108.380,4189,2.7,0,730.64,32.0
108.420,4157,2.6,0,730.98,31.4
108.460,4149,2.6,0,731.33,30.9
108.500,4098,2.5,0,731.67,30.9
108.540,4058,2.5,0,732.02,31.0
108.580,4043,2.5,0,732.36,31.0
108.620,4039,2.4,0,732.70,30.4
108.660,4037,2.5,0,733.03,29.9
108.700,3887,2.5,0,733.36,30.0
108.740,3925,2.5,0,733.70,30.1
108.780,3966,2.5,0,734.03,30.0
108.820,3850,2.6,0,734.36,29.6
108.860,3823,2.6,0,734.68,29.2
108.900,3850,2.6,0,735.01,29.6
108.940,3771,2.7,0,735.34,29.6
108.980,3713,2.7,0,735.67,29.6
109.020,3741,2.7,0,735.99,29.0
109.060,3776,2.8,0,736.31,28.7
109.100,3632,2.8,0,736.63,29.1
109.140,3559,2.8,0,736.96,29.4
109.180,3591,2.8,0,737.28,29.2
109.220,3631,2.9,0,737.60,28.9
109.260,3520,3.0,0,737.92,28.5
109.300,3445,3.1,0,738.24,28.7
109.340,3380,3.1,0,738.56,28.7
109.380,3407,3.2,0,738.88,28.7
109.420,3296,3.2,0,739.19,28.5
109.460,3360,3.2,0,739.50,27.8
109.500,3243,3.3,0,739.81,27.6
109.540,3105,3.3,0,740.11,27.7
109.580,3095,3.3,0,740.41,27.1
109.620,3172,3.3,0,740.71,26.8
109.660,3307,3.4,0,741.00,26.1
109.700,3146,3.5,0,741.28,25.5
109.740,2963,3.6,0,741.57,25.6
109.780,2852,5.0,0,741.85,25.5
109.820,2899,6.2,0,742.12,24.8
109.860,3164,6.9,0,742.39,24.5
109.900,3505,7.6,0,742.66,23.8
109.940,3467,9.7,0,742.92,23.7
109.980,3342,11.4,0,743.17,23.0
110.020,3115,11.7,0,743.43,22.8
110.060,2807,11.7,0,743.68,22.9
110.100,3087,11.7,0,743.94,23.1
110.140,3543,11.7,0,744.20,23.3
110.180,3135,11.9,0,744.47,24.0
110.220,3044,11.9,0,744.74,24.3
110.260,3319,11.9,0,745.01,24.7
110.300,3282,11.9,0,745.29,24.9
110.340,3291,11.9,0,745.58,25.5
110.380,3226,11.9,0,745.87,26.0
110.420,3299,11.9,0,746.16,26.4
110.460,3395,11.9,0,746.46,26.8
110.500,3460,11.7,0,746.76,27.2
110.540,3306,5.8,0,747.06,27.0
110.580,3266,2.5,0,747.36,27.1
110.620,3325,2.2,0,747.67,27.3
110.660,3278,2.1,0,747.97,27.5
110.700,3203,2.1,0,748.28,27.7
110.740,3161,2.1,0,748.58,27.1
110.780,3200,2.2,0,748.88,26.8
110.820,3336,3.9,0,749.17,26.7
110.860,3382,6.0,0,749.47,26.8
110.900,3225,7.3,0,749.77,27.0
110.940,3069,9.6,0,750.07,26.9
110.980,3092,14.4,0,750.36,26.5
111.020,3480,19.5,0,750.66,26.4
111.060,3461,23.2,0,750.95,26.5
111.100,3448,24.1,0,751.25,26.8
111.140,3502,24.2,0,751.56,27.4
111.180,3611,24.3,0,751.86,27.5
111.220,3738,24.4,0,752.17,27.8
111.260,3910,24.4,0,752.49,28.1
111.300,3874,22.0,0,752.80,28.7
111.340,3821,10.7,0,753.13,29.0
111.380,3794,1.4,0,753.45,28.9
111.420,3583,1.0,0,753.76,28.4
111.460,3543,0.9,0,754.07,28.2
111.500,3480,0.9,0,754.38,27.9
111.540,3489,0.9,0,754.70,28.0
111.580,3482,1.0,0,755.02,28.7
111.620,3473,1.2,0,755.34,28.9
111.660,3494,3.0,0,755.67,29.3
111.700,3577,5.9,0,755.99,29.3
111.740,3749,9.9,0,756.32,29.5
111.780,3929,12.2,0,756.66,30.0
111.820,4214,18.3,0,756.99,30.1
111.860,4237,25.3,0,757.33,30.2
111.900,4006,27.5,0,757.67,30.5
111.940,3894,29.0,0,758.01,30.9
111.980,4049,32.1,0,758.37,31.6
112.020,4021,33.7,0,758.72,32.1
112.060,4191,34.3,0,759.08,32.5
112.100,4173,36.2,0,759.44,32.5
112.140,4126,37.8,0,759.81,32.8
112.180,4248,38.8,0,760.18,33.1
112.220,4224,40.8,0,760.56,33.8
112.260,4201,42.1,0,760.93,33.8
112.300,4284,43.6,0,761.31,33.5
112.340,4363,47.5,0,761.69,34.3
112.380,4317,51.3,0,762.07,34.7
112.420,4335,54.0,0,762.46,34.9
112.460,4372,57.5,0,762.84,34.4
112.500,4448,61.2,0,763.23,34.6
112.540,4524,63.6,0,763.62,35.1
112.580,4563,65.3,0,764.01,35.3
112.620,4692,67.4,0,764.40,35.3
112.660,4752,68.5,0,764.80,35.9
112.700,4787,68.8,0,765.21,36.4
112.740,4908,69.0,0,765.62,36.8
112.780,4998,69.8,0,766.03,36.7
112.820,5030,71.3,0,766.44,37.1
112.860,5186,72.8,0,766.87,38.2
112.900,5275,74.7,0,767.30,39.1
112.940,5247,75.5,0,767.74,39.2
112.980,5373,75.5,0,768.19,40.0
113.020,5509,70.4,0,768.64,40.8
113.060,5600,36.6,0,769.10,41.3
113.100,5598,3.2,0,769.56,41.3
113.140,5326,0.8,0,770.03,42.5
113.180,5045,0.7,0,770.50,42.3
113.220,4803,0.7,0,770.98,42.9
113.260,5058,0.7,0,771.46,43.2
113.300,5301,0.9,0,771.92,41.8
113.340,5070,0.9,0,772.40,42.3
113.380,4797,0.9,0,772.87,42.8
113.420,4509,1.0,0,773.34,42.4
113.460,4401,1.2,0,773.80,41.4
113.500,4660,2.2,0,774.25,40.7
113.540,4401,3.2,0,774.71,41.0
113.580,4181,5.1,0,775.15,40.4
113.620,3898,10.2,0,775.59,39.7
113.660,4355,15.7,0,776.02,38.9
113.700,4964,22.1,0,776.45,38.7
113.740,5245,26.9,0,776.88,38.3
113.780,5547,33.1,0,777.30,38.1
113.820,5213,34.2,0,777.73,38.2
113.860,5039,34.2,0,778.16,39.0
113.900,5313,34.3,0,778.59,38.8
113.940,5524,34.3,0,779.02,38.9
113.980,5380,34.5,0,779.46,39.6
114.020,5301,34.4,0,779.91,40.4
114.060,5445,34.6,0,780.36,39.9
114.100,5486,34.5,0,780.80,40.1
114.140,5515,34.5,0,781.26,40.9
114.180,5528,35.6,0,781.72,41.7
114.220,5547,37.5,0,782.18,41.4
114.260,5570,38.6,0,782.65,41.9
114.300,5567,38.7,0,783.12,42.5
114.340,5724,32.8,0,783.59,42.4
114.380,5881,4.4,0,784.07,42.4
114.420,5489,0.9,0,784.55,43.1
114.460,5102,0.7,0,785.03,43.6
114.500,4860,0.7,0,785.51,43.2
114.540,5182,0.7,0,785.98,42.6
114.580,5552,1.0,0,786.45,42.2
114.620,5472,1.0,0,786.91,41.5
114.660,5351,1.0,0,787.36,40.9
114.700,5376,1.2,0,787.82,41.1
